row	column	cor	p	group
1946	T.cells_CD8	AKAP4	-0.137396261986202	0.469054726027731	HBL
1947	CytolyticScore	AKAP4	-0.131914116869546	0.487137916019422	HBL
1948	T.cells_CD8	ANKRD30BP2	-0.291107627791607	0.118587053838613	HBL
1949	CytolyticScore	ANKRD30BP2	-0.0699481225789021	0.713400764157371	HBL
1950	T.cells_CD8	ANKRD45	-0.0356347659701446	0.851703544320572	HBL
1951	CytolyticScore	ANKRD45	-0.0538975835298438	0.777275816724953	HBL
1952	T.cells_CD8	ARMC3	0.096329254727475	0.612591272688288	HBL
1953	CytolyticScore	ARMC3	0.110122358175751	0.562385360029588	HBL
1954	T.cells_CD8	ARX	-0.297998862294306	0.109724382061105	HBL
1955	CytolyticScore	ARX	-0.273077249255459	0.144271362615843	HBL
1956	T.cells_CD8	ATAD2	-0.0402669632925473	0.832680404746444	HBL
1957	CytolyticScore	ATAD2	0.0469410456062291	0.805436515259883	HBL
1958	T.cells_CD8	ATIC	-0.131924360400445	0.487103798739436	HBL
1959	CytolyticScore	ATIC	-0.0914349276974416	0.630844692950058	HBL
1960	T.cells_CD8	BAGE2	0.0320401516176371	0.866522603357225	HBL
1961	CytolyticScore	BAGE2	0.0217873030999932	0.909018515021467	HBL
1962	T.cells_CD8	BRDT	0.0717128000843445	0.706483885237845	HBL
1963	CytolyticScore	BRDT	0.101118048654494	0.594948618635555	HBL
1964	T.cells_CD8	CABYR	-0.110567296996663	0.560797628503243	HBL
1965	CytolyticScore	CABYR	-0.0380422691879867	0.841805725908563	HBL
1966	T.cells_CD8	CAGE1	-0.18482744427332	0.328181084994656	HBL
1967	CytolyticScore	CAGE1	-0.0662504204867915	0.72796624951199	HBL
1968	T.cells_CD8	CALR3	-0.0172924826355354	0.927733486427226	HBL
1969	CytolyticScore	CALR3	0.0554706910516525	0.770944540359892	HBL
1970	T.cells_CD8	CCDC110	0.0296544772790613	0.876382580928222	HBL
1971	CytolyticScore	CCDC110	0.313713154373228	0.0913755060783281	HBL
1972	T.cells_CD8	CCDC33	0.0507374505904677	0.790036346671797	HBL
1973	CytolyticScore	CCDC33	0.257746248999576	0.169096750201156	HBL
1974	T.cells_CD8	CCDC36	0.292134833268392	0.117233394088252	HBL
1975	CytolyticScore	CCDC36	0.286349985084859	0.125008098164874	HBL
1976	T.cells_CD8	CCDC62	-0.107349732485061	0.572325203121955	HBL
1977	CytolyticScore	CCDC62	0.0612472540111861	0.747821969865814	HBL
1978	T.cells_CD8	CCDC83	0.0117984475151437	0.950659310361052	HBL
1979	CytolyticScore	CCDC83	0.00246944250316961	0.989666921863165	HBL
1980	T.cells_CD8	CEP290	-0.089210233592881	0.639213473171117	HBL
1981	CytolyticScore	CEP290	-0.0798665183537264	0.674828519915429	HBL
1982	T.cells_CD8	CEP55	-0.0184649610678532	0.922847620769376	HBL
1983	CytolyticScore	CEP55	0.103003337041157	0.588063661411641	HBL
1984	T.cells_CD8	COX6B2	0.303789267781792	0.102668044954796	HBL
1985	CytolyticScore	COX6B2	0.391993373534206	0.0321624799644424	HBL
1986	T.cells_CD8	CPXCR1	-0.160906297458169	0.395644082597427	HBL
1987	CytolyticScore	CPXCR1	0.0965437784749017	0.611796275234177	HBL
1988	T.cells_CD8	CR1	0.426918798665184	0.018630337621955	HBL
1989	CytolyticScore	CR1	0.381090100111235	0.0377310559423654	HBL
1990	T.cells_CD8	CRISP2	0.163708676416978	0.387356239823862	HBL
1991	CytolyticScore	CRISP2	0.129537561148496	0.4950861717108	HBL
1992	T.cells_CD8	CSAG1	0.106519012677583	0.575318603582335	HBL
1993	CytolyticScore	CSAG1	0.239142684800095	0.203108797105227	HBL
1994	T.cells_CD8	CSAG2	-0.194991233007581	0.301798931939187	HBL
1995	CytolyticScore	CSAG2	-0.0188215475876044	0.921362217190534	HBL
1996	T.cells_CD8	CT45A1	NA	NA	HBL
1997	CytolyticScore	CT45A1	NA	NA	HBL
1998	T.cells_CD8	CT45A2	NA	NA	HBL
1999	CytolyticScore	CT45A2	NA	NA	HBL
2000	T.cells_CD8	CT45A3	NA	NA	HBL
2001	CytolyticScore	CT45A3	NA	NA	HBL
2002	T.cells_CD8	CT45A5	NA	NA	HBL
2003	CytolyticScore	CT45A5	NA	NA	HBL
2004	T.cells_CD8	CT45A6	NA	NA	HBL
2005	CytolyticScore	CT45A6	NA	NA	HBL
2006	T.cells_CD8	CT47A1	NA	NA	HBL
2007	CytolyticScore	CT47A1	NA	NA	HBL
2008	T.cells_CD8	CT47A10	NA	NA	HBL
2009	CytolyticScore	CT47A10	NA	NA	HBL
2010	T.cells_CD8	CT47A11	NA	NA	HBL
2011	CytolyticScore	CT47A11	NA	NA	HBL
2012	T.cells_CD8	CT47A2	NA	NA	HBL
2013	CytolyticScore	CT47A2	NA	NA	HBL
2014	T.cells_CD8	CT47A3	NA	NA	HBL
2015	CytolyticScore	CT47A3	NA	NA	HBL
2016	T.cells_CD8	CT47A4	NA	NA	HBL
2017	CytolyticScore	CT47A4	NA	NA	HBL
2018	T.cells_CD8	CT47A5	NA	NA	HBL
2019	CytolyticScore	CT47A5	NA	NA	HBL
2020	T.cells_CD8	CT47A6	NA	NA	HBL
2021	CytolyticScore	CT47A6	NA	NA	HBL
2022	T.cells_CD8	CT47A7	-0.203814643447015	0.280011461128847	HBL
2023	CytolyticScore	CT47A7	-0.268177162430282	0.151899828422586	HBL
2024	T.cells_CD8	CT47A8	NA	NA	HBL
2025	CytolyticScore	CT47A8	NA	NA	HBL
2026	T.cells_CD8	CT47A9	NA	NA	HBL
2027	CytolyticScore	CT47A9	NA	NA	HBL
2028	T.cells_CD8	CT47B1	NA	NA	HBL
2029	CytolyticScore	CT47B1	NA	NA	HBL
2030	T.cells_CD8	CT55	-0.18473505574615	0.328427190107061	HBL
2031	CytolyticScore	CT55	-0.235929607142469	0.209428093384815	HBL
2032	T.cells_CD8	CT83	-0.160906297458169	0.395644082597427	HBL
2033	CytolyticScore	CT83	0.0965437784749017	0.611796275234177	HBL
2034	T.cells_CD8	CTAG1A	-0.239742791913771	0.201943249199018	HBL
2035	CytolyticScore	CTAG1A	0.0669119431749323	0.725353468992799	HBL
2036	T.cells_CD8	CTAG1B	-0.19864894002935	0.292641089251777	HBL
2037	CytolyticScore	CTAG1B	0.00128160606470548	0.994637173661251	HBL
2038	T.cells_CD8	CTAG2	-0.16664111555562	0.378791859010381	HBL
2039	CytolyticScore	CTAG2	-0.141953542880713	0.454293944191827	HBL
2040	T.cells_CD8	CTAGE1	-0.0813825880214842	0.669000231557424	HBL
2041	CytolyticScore	CTAGE1	-0.154961366232689	0.413557235334532	HBL
2042	T.cells_CD8	CTAGE3P	-0.0242491657397108	0.898787679598603	HBL
2043	CytolyticScore	CTAGE3P	-0.26496106785317	0.157061859371761	HBL
2044	T.cells_CD8	CTAGE5	-0.130589543937709	0.49155981918116	HBL
2045	CytolyticScore	CTAGE5	-0.503893214682981	0.00452572546120078	HBL
2046	T.cells_CD8	CTCFL	-0.0504525276779266	0.791189530624784	HBL
2047	CytolyticScore	CTCFL	-0.193831571451011	0.304739611886685	HBL
2048	T.cells_CD8	CTNNA2	0.050055617352614	0.792796687176178	HBL
2049	CytolyticScore	CTNNA2	0.1412680756396	0.456498184404809	HBL
2050	T.cells_CD8	DCAF12	-0.156840934371524	0.407845320584099	HBL
2051	CytolyticScore	DCAF12	-0.112347052280311	0.554467306763592	HBL
2052	T.cells_CD8	DDX43	0.211327612468036	0.262277520329145	HBL
2053	CytolyticScore	DDX43	0.335743656365265	0.0696983482790563	HBL
2054	T.cells_CD8	DDX53	0.0536354324860565	0.778332266911426	HBL
2055	CytolyticScore	DDX53	0.203814643447015	0.280011461128847	HBL
2056	T.cells_CD8	DKKL1	0.0407119021134594	0.830857856021451	HBL
2057	CytolyticScore	DKKL1	0.0794215795328142	0.676542540179502	HBL
2058	T.cells_CD8	DMRT1	-0.293637397810911	0.115273998458672	HBL
2059	CytolyticScore	DMRT1	-0.168918596406977	0.372217008521112	HBL
2060	T.cells_CD8	DNAJB8	0.277220868161972	0.138040385997555	HBL
2061	CytolyticScore	DNAJB8	0.126009485528169	0.507005222098348	HBL
2062	T.cells_CD8	DPPA2	-0.0169727062139983	0.929066489719036	HBL
2063	CytolyticScore	DPPA2	-0.0966929929767176	0.611243560157096	HBL
2064	T.cells_CD8	DSCR8	-0.123461384233295	0.515701300569143	HBL
2065	CytolyticScore	DSCR8	-0.0551090607823358	0.772398731266514	HBL
2066	T.cells_CD8	ELOVL4	-0.197775305895439	0.29481220706054	HBL
2067	CytolyticScore	ELOVL4	-0.126585094549499	0.505050940462122	HBL
2068	T.cells_CD8	EPPIN	-0.279278165884881	0.135020594407472	HBL
2069	CytolyticScore	EPPIN	-0.100293263991808	0.59797157852244	HBL
2070	T.cells_CD8	FAM133A	0.241114374266313	0.199296641772693	HBL
2071	CytolyticScore	FAM133A	0.483389067946804	0.00680818099040659	HBL
2072	T.cells_CD8	FAM46D	-0.048860820919086	0.797639618256894	HBL
2073	CytolyticScore	FAM46D	-0.0169727062139983	0.929066489719036	HBL
2074	T.cells_CD8	FATE1	0.458509454949944	0.0108251759814106	HBL
2075	CytolyticScore	FATE1	0.447385984427141	0.0131796155056667	HBL
2076	T.cells_CD8	FBXO39	0.224471635150167	0.233052878513407	HBL
2077	CytolyticScore	FBXO39	0.0834260289210234	0.661174334820857	HBL
2078	T.cells_CD8	FMR1NB	0.251562494041902	0.179920329101257	HBL
2079	CytolyticScore	FMR1NB	-0.00909854572781071	0.961940903196077	HBL
2080	T.cells_CD8	FTHL17	-0.225268816441437	0.231353704255252	HBL
2081	CytolyticScore	FTHL17	-0.225268816441437	0.231353704255252	HBL
2082	T.cells_CD8	GAGE1	NA	NA	HBL
2083	CytolyticScore	GAGE1	NA	NA	HBL
2084	T.cells_CD8	GAGE12B	NA	NA	HBL
2085	CytolyticScore	GAGE12B	NA	NA	HBL
2086	T.cells_CD8	GAGE12C	NA	NA	HBL
2087	CytolyticScore	GAGE12C	NA	NA	HBL
2088	T.cells_CD8	GAGE12D	NA	NA	HBL
2089	CytolyticScore	GAGE12D	NA	NA	HBL
2090	T.cells_CD8	GAGE12E	NA	NA	HBL
2091	CytolyticScore	GAGE12E	NA	NA	HBL
2092	T.cells_CD8	GAGE12F	NA	NA	HBL
2093	CytolyticScore	GAGE12F	NA	NA	HBL
2094	T.cells_CD8	GAGE12G	NA	NA	HBL
2095	CytolyticScore	GAGE12G	NA	NA	HBL
2096	T.cells_CD8	GAGE12H	NA	NA	HBL
2097	CytolyticScore	GAGE12H	NA	NA	HBL
2098	T.cells_CD8	GAGE12I	NA	NA	HBL
2099	CytolyticScore	GAGE12I	NA	NA	HBL
2100	T.cells_CD8	GAGE12J	NA	NA	HBL
2101	CytolyticScore	GAGE12J	NA	NA	HBL
2102	T.cells_CD8	GAGE13	NA	NA	HBL
2103	CytolyticScore	GAGE13	NA	NA	HBL
2104	T.cells_CD8	GAGE2A	NA	NA	HBL
2105	CytolyticScore	GAGE2A	NA	NA	HBL
2106	T.cells_CD8	GPAT2	0.221357063403782	0.239771589053077	HBL
2107	CytolyticScore	GPAT2	0.322803114571746	0.0818838169549276	HBL
2108	T.cells_CD8	GPATCH2	-0.0420467185761958	0.825395403438413	HBL
2109	CytolyticScore	GPATCH2	0.0384872080088988	0.839979014857376	HBL
2110	T.cells_CD8	HEMGN	0.256633859760899	0.171008899911834	HBL
2111	CytolyticScore	HEMGN	0.0465998928670964	0.806823997509184	HBL
2112	T.cells_CD8	HORMAD1	0.573326687390693	0.000926797493957299	HBL
2113	CytolyticScore	HORMAD1	0.649441905552674	0.000103092220679279	HBL
2114	T.cells_CD8	HORMAD2	-0.17175710984825	0.36411682264034	HBL
2115	CytolyticScore	HORMAD2	-0.122315782875441	0.519634663193275	HBL
2116	T.cells_CD8	HSPB9	0.13726362625139	0.469488045670567	HBL
2117	CytolyticScore	HSPB9	-0.071412680756396	0.707658643064722	HBL
2118	T.cells_CD8	IGF2BP3	-0.193325917686318	0.306027461227458	HBL
2119	CytolyticScore	IGF2BP3	-0.284093437152392	0.128141615097371	HBL
2120	T.cells_CD8	IGSF11	0.0397081135171069	0.834970757030116	HBL
2121	CytolyticScore	IGSF11	0.209002585518186	0.267685347773713	HBL
2122	T.cells_CD8	IL13RA2	-0.133201631783468	0.482859273974656	HBL
2123	CytolyticScore	IL13RA2	-0.101860071363829	0.592234645666843	HBL
2124	T.cells_CD8	KDM5B	0.0758620689655172	0.690311145607593	HBL
2125	CytolyticScore	KDM5B	-0.00734149054505006	0.969286798390174	HBL
2126	T.cells_CD8	KIAA0100	-0.0233592880978865	0.902484021476916	HBL
2127	CytolyticScore	KIAA0100	-0.0206896551724138	0.913584742219258	HBL
2128	T.cells_CD8	KIF20B	-0.131034482758621	0.49007218485928	HBL
2129	CytolyticScore	KIF20B	-0.117241379310345	0.537231411675096	HBL
2130	T.cells_CD8	KIF2C	-0.0513904338153504	0.787395134836002	HBL
2131	CytolyticScore	KIF2C	0.100333704115684	0.597823205769544	HBL
2132	T.cells_CD8	LDHC	-0.0972407939203007	0.609216211476529	HBL
2133	CytolyticScore	LDHC	0.090894075435992	0.632875190404656	HBL
2134	T.cells_CD8	LEMD1	-0.272033540961296	0.145872461030975	HBL
2135	CytolyticScore	LEMD1	-0.269772874415911	0.14938443056519	HBL
2136	T.cells_CD8	LIPI	-0.331557165411064	0.0734756774340197	HBL
2137	CytolyticScore	LIPI	-0.0649591241774044	0.733075009088811	HBL
2138	T.cells_CD8	LUZP4	-0.176413279739437	0.351057469140921	HBL
2139	CytolyticScore	LUZP4	-0.0648048782716299	0.733686005476118	HBL
2140	T.cells_CD8	LY6K	0.0708240973656624	0.709964445310007	HBL
2141	CytolyticScore	LY6K	0.288864321645485	0.121583516277048	HBL
2142	T.cells_CD8	LYPD6B	0.0794215795328142	0.676542540179502	HBL
2143	CytolyticScore	LYPD6B	0.158620689655172	0.402477938165235	HBL
2144	T.cells_CD8	MAEL	0.0115912191840722	0.951524914157142	HBL
2145	CytolyticScore	MAEL	0.17507570642609	0.354779947663816	HBL
2146	T.cells_CD8	MAGEA1	-0.214882616848953	0.254147711638357	HBL
2147	CytolyticScore	MAGEA1	0.0457106163078289	0.810443414179023	HBL
2148	T.cells_CD8	MAGEA10	-0.295874728077141	0.112401692038968	HBL
2149	CytolyticScore	MAGEA10	-0.222470692485484	0.237354623557719	HBL
2150	T.cells_CD8	MAGEA11	0.340681643672016	0.0654385783775662	HBL
2151	CytolyticScore	MAGEA11	0.380337708014791	0.0381422272605165	HBL
2152	T.cells_CD8	MAGEA12	0.0636531012137057	0.738253424576946	HBL
2153	CytolyticScore	MAGEA12	0.337062395017542	0.0685402459745585	HBL
2154	T.cells_CD8	MAGEA2	-0.072005420301811	0.705339117211268	HBL
2155	CytolyticScore	MAGEA2	0.218587883059069	0.245852572686299	HBL
2156	T.cells_CD8	MAGEA2B	-0.199503344072487	0.290527602812071	HBL
2157	CytolyticScore	MAGEA2B	0.0739059497313496	0.697919439808703	HBL
2158	T.cells_CD8	MAGEA3	-0.072005420301811	0.705339117211268	HBL
2159	CytolyticScore	MAGEA3	0.218587883059069	0.245852572686299	HBL
2160	T.cells_CD8	MAGEA4	0.0536354324860565	0.778332266911426	HBL
2161	CytolyticScore	MAGEA4	0.203814643447015	0.280011461128847	HBL
2162	T.cells_CD8	MAGEA5	0.0536354324860565	0.778332266911426	HBL
2163	CytolyticScore	MAGEA5	0.203814643447015	0.280011461128847	HBL
2164	T.cells_CD8	MAGEA6	-0.072005420301811	0.705339117211268	HBL
2165	CytolyticScore	MAGEA6	0.218587883059069	0.245852572686299	HBL
2166	T.cells_CD8	MAGEA8	-0.245674684936803	0.190669605982677	HBL
2167	CytolyticScore	MAGEA8	-0.18626607930663	0.324363438455823	HBL
2168	T.cells_CD8	MAGEA9	-0.156928010226411	0.407581783307287	HBL
2169	CytolyticScore	MAGEA9	0.111319869586995	0.558116808150138	HBL
2170	T.cells_CD8	MAGEA9B	0.0619442931274317	0.745045851493887	HBL
2171	CytolyticScore	MAGEA9B	0.248204374531295	0.1859977497584	HBL
2172	T.cells_CD8	MAGEB1	-0.160906297458169	0.395644082597427	HBL
2173	CytolyticScore	MAGEB1	0.0965437784749017	0.611796275234177	HBL
2174	T.cells_CD8	MAGEB2	-0.160906297458169	0.395644082597427	HBL
2175	CytolyticScore	MAGEB2	0.0965437784749017	0.611796275234177	HBL
2176	T.cells_CD8	MAGEB3	0.0321812594916339	0.865940005197866	HBL
2177	CytolyticScore	MAGEB3	-0.0750896054804791	0.693312145593407	HBL
2178	T.cells_CD8	MAGEB4	0.183613821769618	0.331422952076838	HBL
2179	CytolyticScore	MAGEB4	0.164583817832711	0.38478872894054	HBL
2180	T.cells_CD8	MAGEB5	NA	NA	HBL
2181	CytolyticScore	MAGEB5	NA	NA	HBL
2182	T.cells_CD8	MAGEB6	-0.160906297458169	0.395644082597427	HBL
2183	CytolyticScore	MAGEB6	0.0965437784749017	0.611796275234177	HBL
2184	T.cells_CD8	MAGEC1	-0.0504037942112677	0.791386815572731	HBL
2185	CytolyticScore	MAGEC1	0.197500581399253	0.295497043311269	HBL
2186	T.cells_CD8	MAGEC2	0.0536354324860565	0.778332266911426	HBL
2187	CytolyticScore	MAGEC2	0.203814643447015	0.280011461128847	HBL
2188	T.cells_CD8	MAGEC3	-0.0200299225257091	0.916330544390384	HBL
2189	CytolyticScore	MAGEC3	0.0853329576095276	0.653902671116272	HBL
2190	T.cells_CD8	MORC1	0.125546560614124	0.508579643860047	HBL
2191	CytolyticScore	MORC1	0.0146200246186503	0.938879310900171	HBL
2192	T.cells_CD8	NLRP4	0.0147026242850748	0.938534638240909	HBL
2193	CytolyticScore	NLRP4	0.111919976700672	0.555983332724058	HBL
2194	T.cells_CD8	NOL4	-0.0666995758799222	0.726191916940601	HBL
2195	CytolyticScore	NOL4	0.19358597443937	0.305364697506746	HBL
2196	T.cells_CD8	NR6A1	-0.166184649610679	0.380117706422959	HBL
2197	CytolyticScore	NR6A1	-0.0505005561735261	0.790995111941978	HBL
2198	T.cells_CD8	NUF2	-0.0527252502780868	0.782003233104392	HBL
2199	CytolyticScore	NUF2	0.0838709677419355	0.659474920105007	HBL
2200	T.cells_CD8	NXF2	-0.335791320968071	0.0696562270320407	HBL
2201	CytolyticScore	NXF2	-0.1428899238162	0.451292035223259	HBL
2202	T.cells_CD8	NXF2B	-0.338363339596763	0.0674124700225565	HBL
2203	CytolyticScore	NXF2B	-0.0843050550515582	0.657818551477345	HBL
2204	T.cells_CD8	ODF1	NA	NA	HBL
2205	CytolyticScore	ODF1	NA	NA	HBL
2206	T.cells_CD8	ODF2	0.0282536151279199	0.882180894208652	HBL
2207	CytolyticScore	ODF2	0.230255839822024	0.220912844140606	HBL
2208	T.cells_CD8	ODF3	0.250057366678351	0.18262677620444	HBL
2209	CytolyticScore	ODF3	0.123171114329565	0.516696543797031	HBL
2210	T.cells_CD8	ODF4	NA	NA	HBL
2211	CytolyticScore	ODF4	NA	NA	HBL
2212	T.cells_CD8	OIP5	-0.0945494994438265	0.619203377560925	HBL
2213	CytolyticScore	OIP5	0.0295884315906563	0.876655812413733	HBL
2214	T.cells_CD8	OTOA	0.47007786429366	0.0087617950913681	HBL
2215	CytolyticScore	OTOA	0.52035595105673	0.00320108168536404	HBL
2216	T.cells_CD8	P4HB	-0.0887652947719689	0.640892494549456	HBL
2217	CytolyticScore	P4HB	-0.315684093437152	0.0892497161243022	HBL
2218	T.cells_CD8	PAGE1	0.238877098295653	0.203626103084867	HBL
2219	CytolyticScore	PAGE1	0.47197693764199	0.00845707720239686	HBL
2220	T.cells_CD8	PAGE2	-0.245023572814496	0.191885180964396	HBL
2221	CytolyticScore	PAGE2	-0.187403247740538	0.321365207965978	HBL
2222	T.cells_CD8	PAGE2B	-0.155816178502992	0.410953973883587	HBL
2223	CytolyticScore	PAGE2B	-0.277606233688312	0.137471018698556	HBL
2224	T.cells_CD8	PAGE3	-0.0822919089163554	0.665513488693843	HBL
2225	CytolyticScore	PAGE3	0.213444638751797	0.257415968503788	HBL
2226	T.cells_CD8	PAGE4	0.0462787854682601	0.808130479798805	HBL
2227	CytolyticScore	PAGE4	-0.0511736570081722	0.788271707325477	HBL
2228	T.cells_CD8	PAGE5	-0.334914252398801	0.0704344612454046	HBL
2229	CytolyticScore	PAGE5	-0.180191508419887	0.340669678136568	HBL
2230	T.cells_CD8	PASD1	-0.266911940367211	0.153915814484511	HBL
2231	CytolyticScore	PASD1	-0.164121719429903	0.386143216338063	HBL
2232	T.cells_CD8	PBK	-0.0798665183537264	0.674828519915429	HBL
2233	CytolyticScore	PBK	0.0487208008898776	0.798207654785929	HBL
2234	T.cells_CD8	PIWIL2	-0.0531701890989989	0.780208117607978	HBL
2235	CytolyticScore	PIWIL2	-0.165294771968854	0.382710175329295	HBL
2236	T.cells_CD8	PLAC1	-0.179064698999977	0.343748036105318	HBL
2237	CytolyticScore	PLAC1	0.12494439818282	0.510631235693098	HBL
2238	T.cells_CD8	PLEKHA5	-0.417130144605117	0.0218307826048909	HBL
2239	CytolyticScore	PLEKHA5	-0.350389321468298	0.0576577206695448	HBL
2240	T.cells_CD8	POTEA	0.121894890082351	0.521083442337851	HBL
2241	CytolyticScore	POTEA	0.0545183896570855	0.774775567080212	HBL
2242	T.cells_CD8	POTEB	0.093092721961627	0.624637355075028	HBL
2243	CytolyticScore	POTEB	0.277220868161972	0.138040385997555	HBL
2244	T.cells_CD8	POTEC	-0.0678105853240919	0.721808991310101	HBL
2245	CytolyticScore	POTEC	0.07194925954575	0.705558776529643	HBL
2246	T.cells_CD8	POTED	0.187728417215436	0.320511029945432	HBL
2247	CytolyticScore	POTED	0.230417344965795	0.220580145692111	HBL
2248	T.cells_CD8	POTEE	-0.308713296881716	0.0969406443405887	HBL
2249	CytolyticScore	POTEE	-0.127117239892471	0.503247568425858	HBL
2250	T.cells_CD8	POTEG	-0.270633515707884	0.148040298798601	HBL
2251	CytolyticScore	POTEG	-0.240626631706481	0.200235031495609	HBL
2252	T.cells_CD8	POTEH	-0.29519659690383	0.113266590831565	HBL
2253	CytolyticScore	POTEH	-0.0901396265509524	0.635711955436212	HBL
2254	T.cells_CD8	PRAME	0.148467878829363	0.433631546424781	HBL
2255	CytolyticScore	PRAME	0.431123519898396	0.0173801153433804	HBL
2256	T.cells_CD8	PRM1	0.0500937423225791	0.79264227653128	HBL
2257	CytolyticScore	PRM1	0.0498670738052824	0.793560423691713	HBL
2258	T.cells_CD8	PRM2	-0.0524070575672662	0.783287662699236	HBL
2259	CytolyticScore	PRM2	0.0908206076165712	0.633151209642208	HBL
2260	T.cells_CD8	PRSS50	-0.067853170189099	0.721641164933467	HBL
2261	CytolyticScore	PRSS50	-0.151501668520578	0.4241872393449	HBL
2262	T.cells_CD8	PRSS54	0.164121719429903	0.386143216338063	HBL
2263	CytolyticScore	PRSS54	0.0921685647737866	0.628094639394301	HBL
2264	T.cells_CD8	PRSS55	-0.145856174732908	0.441853054721379	HBL
2265	CytolyticScore	PRSS55	0.154549589120962	0.414814554652835	HBL
2266	T.cells_CD8	RBM46	-0.305660703732943	0.100462059166428	HBL
2267	CytolyticScore	RBM46	-0.235618823854796	0.210046381008168	HBL
2268	T.cells_CD8	RGS22	0.0372353210947612	0.845120726251165	HBL
2269	CytolyticScore	RGS22	0.108138507371013	0.56948943660675	HBL
2270	T.cells_CD8	RNF17	-0.00318148251559757	0.98668771020101	HBL
2271	CytolyticScore	RNF17	-0.097035216725726	0.609976697787185	HBL
2272	T.cells_CD8	ROPN1	0.400658731536505	0.0282284755116953	HBL
2273	CytolyticScore	ROPN1	0.291107627791607	0.118587053838613	HBL
2274	T.cells_CD8	SAGE1	0.0107270864972113	0.955135014336779	HBL
2275	CytolyticScore	SAGE1	0.117997951469324	0.534589972793293	HBL
2276	T.cells_CD8	SEMG1	0.0200784950137192	0.916128353505554	HBL
2277	CytolyticScore	SEMG1	0.16447277830387	0.385113953370923	HBL
2278	T.cells_CD8	SLCO6A1	0.0688694480279967	0.71763980169678	HBL
2279	CytolyticScore	SLCO6A1	0.236760142225601	0.207781902677916	HBL
2280	T.cells_CD8	SPA17	0.115016685205784	0.545034266920121	HBL
2281	CytolyticScore	SPA17	0.286763070077864	0.124440643034224	HBL
2282	T.cells_CD8	SPACA3	-0.085329604528387	0.653915430398545	HBL
2283	CytolyticScore	SPACA3	-0.247136174498642	0.187960657246138	HBL
2284	T.cells_CD8	SPAG1	0.223581757508343	0.234959490783647	HBL
2285	CytolyticScore	SPAG1	0.542602892102336	0.00194919585267583	HBL
2286	T.cells_CD8	SPAG17	0.0589609526398506	0.756949241863387	HBL
2287	CytolyticScore	SPAG17	0.20736455796355	0.271538447357806	HBL
2288	T.cells_CD8	SPAG4	0.190656284760845	0.312883173430176	HBL
2289	CytolyticScore	SPAG4	0.263181312569522	0.159971901241041	HBL
2290	T.cells_CD8	SPAG6	0.176051653320073	0.352061562861573	HBL
2291	CytolyticScore	SPAG6	0.497885649149182	0.00511401529385713	HBL
2292	T.cells_CD8	SPAG8	0.092769744160178	0.625844736692126	HBL
2293	CytolyticScore	SPAG8	0.0829810901001112	0.662875401950145	HBL
2294	T.cells_CD8	SPAG9	-0.0242491657397108	0.898787679598603	HBL
2295	CytolyticScore	SPAG9	0.0291434927697442	0.878496888104743	HBL
2296	T.cells_CD8	SPANXA1	-0.139452124463747	0.462365063496384	HBL
2297	CytolyticScore	SPANXA1	-0.182360470452592	0.334791407923697	HBL
2298	T.cells_CD8	SPANXA2	-0.139452124463747	0.462365063496384	HBL
2299	CytolyticScore	SPANXA2	-0.182360470452592	0.334791407923697	HBL
2300	T.cells_CD8	SPANXB1	-0.297380451884149	0.110498876179073	HBL
2301	CytolyticScore	SPANXB1	-0.3967582231467	0.0299477821040033	HBL
2302	T.cells_CD8	SPANXC	0.139452124463747	0.462365063496384	HBL
2303	CytolyticScore	SPANXC	-0.0107270864972113	0.955135014336779	HBL
2304	T.cells_CD8	SPANXD	NA	NA	HBL
2305	CytolyticScore	SPANXD	NA	NA	HBL
2306	T.cells_CD8	SPANXN1	-0.225989869409734	0.229823976989691	HBL
2307	CytolyticScore	SPANXN1	-0.117480555931336	0.536395698771881	HBL
2308	T.cells_CD8	SPANXN2	-0.298886175691157	0.108620207572663	HBL
2309	CytolyticScore	SPANXN2	-0.0978720474555427	0.606883527899491	HBL
2310	T.cells_CD8	SPANXN3	-0.117997951469324	0.534589972793293	HBL
2311	CytolyticScore	SPANXN3	0.0750896054804791	0.693312145593407	HBL
2312	T.cells_CD8	SPANXN4	NA	NA	HBL
2313	CytolyticScore	SPANXN4	NA	NA	HBL
2314	T.cells_CD8	SPANXN5	NA	NA	HBL
2315	CytolyticScore	SPANXN5	NA	NA	HBL
2316	T.cells_CD8	SPATA19	NA	NA	HBL
2317	CytolyticScore	SPATA19	NA	NA	HBL
2318	T.cells_CD8	SPEF2	-0.238709677419355	0.20395266872419	HBL
2319	CytolyticScore	SPEF2	-0.305895439377086	0.100187900841739	HBL
2320	T.cells_CD8	SPO11	NA	NA	HBL
2321	CytolyticScore	SPO11	NA	NA	HBL
2322	T.cells_CD8	SSX1	-0.0822919089163554	0.665513488693843	HBL
2323	CytolyticScore	SSX1	0.213444638751797	0.257415968503788	HBL
2324	T.cells_CD8	SSX2	0.0536354324860565	0.778332266911426	HBL
2325	CytolyticScore	SSX2	0.203814643447015	0.280011461128847	HBL
2326	T.cells_CD8	SSX2B	NA	NA	HBL
2327	CytolyticScore	SSX2B	NA	NA	HBL
2328	T.cells_CD8	SSX3	NA	NA	HBL
2329	CytolyticScore	SSX3	NA	NA	HBL
