row	column	cor	p	group
8238	T.cells_CD8	ZNF583	-0.40750469043152	0.00905599972792892	DSRCT
8239	CytolyticScore	ZNF583	-0.341596394717305	0.030982381823222	DSRCT
8240	T.cells_CD8	ZNF584	-0.505253283302064	0.000883219094552024	DSRCT
8241	CytolyticScore	ZNF584	-0.353239592338235	0.025360402489039	DSRCT
8242	T.cells_CD8	ZNF585A	-0.445966228893058	0.00392437322121686	DSRCT
8243	CytolyticScore	ZNF585A	-0.495774866439629	0.00114159943837056	DSRCT
8244	T.cells_CD8	ZNF585B	-0.00656660412757974	0.967922281430329	DSRCT
8245	CytolyticScore	ZNF585B	-0.0762441650660944	0.640069790767639	DSRCT
8246	T.cells_CD8	ZNF586	0.218011257035647	0.176560091612758	DSRCT
8247	CytolyticScore	ZNF586	-0.0122065781509757	0.940408984616385	DSRCT
8248	T.cells_CD8	ZNF587	-0.0964352720450281	0.553882510731863	DSRCT
8249	CytolyticScore	ZNF587	-0.310798259074843	0.0509412634534665	DSRCT
8250	T.cells_CD8	ZNF589	-0.458536585365854	0.00292313170181213	DSRCT
8251	CytolyticScore	ZNF589	-0.34554005842762	0.0289732733342869	DSRCT
8252	T.cells_CD8	ZNF592	0.0131332082551595	0.935894316233378	DSRCT
8253	CytolyticScore	ZNF592	0.016901415901351	0.917556927981225	DSRCT
8254	T.cells_CD8	ZNF594	-0.399437148217636	0.0106667603373576	DSRCT
8255	CytolyticScore	ZNF594	-0.360563539228821	0.0222790373578237	DSRCT
8256	T.cells_CD8	ZNF595	-0.316510318949343	0.0466134968095357	DSRCT
8257	CytolyticScore	ZNF595	-0.213145633867037	0.186655159801049	DSRCT
8258	T.cells_CD8	ZNF596	-0.625703564727955	1.57819395827374e-05	DSRCT
8259	CytolyticScore	ZNF596	-0.479436831068323	0.00174696617399572	DSRCT
8260	T.cells_CD8	ZNF597	-0.24296435272045	0.130876710261385	DSRCT
8261	CytolyticScore	ZNF597	-0.321690282655714	0.0429503479834918	DSRCT
8262	T.cells_CD8	ZNF599	-0.500750469043152	0.00099864461227428	DSRCT
8263	CytolyticScore	ZNF599	-0.289389798933132	0.0701100919769952	DSRCT
8264	T.cells_CD8	ZNF600	0.412945590994372	0.00809144509019188	DSRCT
8265	CytolyticScore	ZNF600	0.296713745823717	0.0630001268949254	DSRCT
8266	T.cells_CD8	ZNF605	-0.597748592870544	4.64515963189971e-05	DSRCT
8267	CytolyticScore	ZNF605	-0.635305444380782	1.06269772124357e-05	DSRCT
8268	T.cells_CD8	ZNF606	-0.574484052532833	0.000105944708663097	DSRCT
8269	CytolyticScore	ZNF606	-0.514366423931115	0.000685246427997832	DSRCT
8270	T.cells_CD8	ZNF607	-0.616135084427767	2.31045102347949e-05	DSRCT
8271	CytolyticScore	ZNF607	-0.503849987370274	0.000917848214150752	DSRCT
8272	T.cells_CD8	ZNF610	-0.522889305816135	0.00053696469396769	DSRCT
8273	CytolyticScore	ZNF610	-0.457089403376536	0.0030256564159632	DSRCT
8274	T.cells_CD8	ZNF611	0.074671669793621	0.647002850182144	DSRCT
8275	CytolyticScore	ZNF611	-0.0937089614974904	0.565195239667542	DSRCT
8276	T.cells_CD8	ZNF613	-0.198499061913696	0.2194950962423	DSRCT
8277	CytolyticScore	ZNF613	-0.182723085244606	0.259096244486558	DSRCT
8278	T.cells_CD8	ZNF614	-0.472983114446529	0.00205499836047318	DSRCT
8279	CytolyticScore	ZNF614	-0.455399261786401	0.00314936548442679	DSRCT
8280	T.cells_CD8	ZNF615	-0.248780487804878	0.121626141101859	DSRCT
8281	CytolyticScore	ZNF615	-0.207324035056572	0.199263203345341	DSRCT
8282	T.cells_CD8	ZNF616	-0.375609756097561	0.0169208180944016	DSRCT
8283	CytolyticScore	ZNF616	-0.230047049768388	0.153279296921425	DSRCT
8284	T.cells_CD8	ZNF618	-0.460037523452158	0.00282002479398913	DSRCT
8285	CytolyticScore	ZNF618	-0.329953197096374	0.037593155825824	DSRCT
8286	T.cells_CD8	ZNF619	0.14765478424015	0.363225512312662	DSRCT
8287	CytolyticScore	ZNF619	-0.00112676106009007	0.994494414515815	DSRCT
8288	T.cells_CD8	ZNF620	-0.570168855534709	0.000122619032906002	DSRCT
8289	CytolyticScore	ZNF620	-0.561878181964913	0.000161462206754059	DSRCT
8290	T.cells_CD8	ZNF621	0.0568480300187617	0.727525145059408	DSRCT
8291	CytolyticScore	ZNF621	-0.0527699763142181	0.746400687983963	DSRCT
8292	T.cells_CD8	ZNF623	-0.429268292682927	0.00570829024775588	DSRCT
8293	CytolyticScore	ZNF623	-0.413145722033024	0.00805771799795663	DSRCT
8294	T.cells_CD8	ZNF624	-0.273545966228893	0.0876467696526608	DSRCT
8295	CytolyticScore	ZNF624	-0.298967267943897	0.0609315439568996	DSRCT
8296	T.cells_CD8	ZNF625	-0.382363977485929	0.0148949558749725	DSRCT
8297	CytolyticScore	ZNF625	-0.367136312079346	0.0197859905368163	DSRCT
8298	T.cells_CD8	ZNF626	-0.0829268292682927	0.610947160015241	DSRCT
8299	CytolyticScore	ZNF626	-0.120939020449667	0.45726010012244	DSRCT
8300	T.cells_CD8	ZNF627	-0.493621013133208	0.0012089145044345	DSRCT
8301	CytolyticScore	ZNF627	-0.387042424140937	0.0136152708105657	DSRCT
8302	T.cells_CD8	ZNF628	-0.1953095684803	0.227143667433952	DSRCT
8303	CytolyticScore	ZNF628	-0.0307981356424618	0.850365167410295	DSRCT
8304	T.cells_CD8	ZNF629	-0.547467166979362	0.00025611863268038	DSRCT
8305	CytolyticScore	ZNF629	-0.378967303210292	0.0158865117493221	DSRCT
8306	T.cells_CD8	ZNF639	-0.238461538461538	0.138390618427503	DSRCT
8307	CytolyticScore	ZNF639	-0.0922066134173703	0.571474384387168	DSRCT
8308	T.cells_CD8	ZNF641	-0.260975609756098	0.103834252121584	DSRCT
8309	CytolyticScore	ZNF641	-0.158685515962684	0.328071383283576	DSRCT
8310	T.cells_CD8	ZNF644	-0.296810506566604	0.0629101770417932	DSRCT
8311	CytolyticScore	ZNF644	-0.439061226415095	0.00459240061738453	DSRCT
8312	T.cells_CD8	ZNF646	-0.115572232645403	0.47761119425532	DSRCT
8313	CytolyticScore	ZNF646	-0.0360563539228821	0.825185124310859	DSRCT
8314	T.cells_CD8	ZNF648	-0.271775196914549	0.0898007201361823	DSRCT
8315	CytolyticScore	ZNF648	-0.455506398483088	0.00314139437376637	DSRCT
8316	T.cells_CD8	ZNF649	-0.399437148217636	0.0106667603373576	DSRCT
8317	CytolyticScore	ZNF649	-0.338591698557065	0.0325889912471207	DSRCT
8318	T.cells_CD8	ZNF652	0.210506566604128	0.192298686808986	DSRCT
8319	CytolyticScore	ZNF652	0.0597183361847735	0.71433351608345	DSRCT
8320	T.cells_CD8	ZNF653	-0.289118198874296	0.0703854244116882	DSRCT
8321	CytolyticScore	ZNF653	-0.224413244467938	0.163880782637576	DSRCT
8322	T.cells_CD8	ZNF654	0.137335834896811	0.398077399324791	DSRCT
8323	CytolyticScore	ZNF654	-0.00845070795067549	0.958725481047784	DSRCT
8324	T.cells_CD8	ZNF655	-0.153095684803002	0.345612163885367	DSRCT
8325	CytolyticScore	ZNF655	-0.359624571678746	0.0226557063095463	DSRCT
8326	T.cells_CD8	ZNF658	-0.337711069418386	0.0330726292302326	DSRCT
8327	CytolyticScore	ZNF658	-0.162816973183014	0.315470102788049	DSRCT
8328	T.cells_CD8	ZNF658B	-0.209131977767579	0.195285398484487	DSRCT
8329	CytolyticScore	ZNF658B	-0.0852748107283036	0.600850468506585	DSRCT
8330	T.cells_CD8	ZNF66	0.175984990619137	0.277373740688086	DSRCT
8331	CytolyticScore	ZNF66	0.068356837645464	0.675136931457783	DSRCT
8332	T.cells_CD8	ZNF660	-0.272983114446529	0.0883270365616551	DSRCT
8333	CytolyticScore	ZNF660	-0.283380406612651	0.0764035035629114	DSRCT
8334	T.cells_CD8	ZNF662	-0.46078799249531	0.00276967672712103	DSRCT
8335	CytolyticScore	ZNF662	-0.380657444800427	0.0153863796290439	DSRCT
8336	T.cells_CD8	ZNF664	-0.479924953095685	0.00172541919581137	DSRCT
8337	CytolyticScore	ZNF664	-0.328638642526269	0.0384069315457722	DSRCT
8338	T.cells_CD8	ZNF665	-0.0868667917448405	0.594046158954694	DSRCT
8339	CytolyticScore	ZNF665	-0.0657277285052538	0.686982731727755	DSRCT
8340	T.cells_CD8	ZNF667	-0.651594746716698	5.26383774568373e-06	DSRCT
8341	CytolyticScore	ZNF667	-0.578028423826203	9.38149690408174e-05	DSRCT
8342	T.cells_CD8	ZNF668	-0.183489681050657	0.257068800338428	DSRCT
8343	CytolyticScore	ZNF668	0.0354929733928371	0.827875205750885	DSRCT
8344	T.cells_CD8	ZNF669	-0.515947467166979	0.000655254655203885	DSRCT
8345	CytolyticScore	ZNF669	-0.43699549780493	0.00481054592234331	DSRCT
8346	T.cells_CD8	ZNF670	-0.45328330206379	0.00331046155954917	DSRCT
8347	CytolyticScore	ZNF670	-0.397371067191763	0.0111165569644791	DSRCT
8348	T.cells_CD8	ZNF671	-0.0135084427767355	0.934066677199449	DSRCT
8349	CytolyticScore	ZNF671	-0.034366212332747	0.833261157981021	DSRCT
8350	T.cells_CD8	ZNF672	-0.112007504690432	0.491386976289577	DSRCT
8351	CytolyticScore	ZNF672	-0.00619718583049536	0.969726025465432	DSRCT
8352	T.cells_CD8	ZNF674	-0.0425891181988743	0.794143207787784	DSRCT
8353	CytolyticScore	ZNF674	-0.200375675186017	0.215078753620114	DSRCT
8354	T.cells_CD8	ZNF675	0.0724202626641651	0.656980487141221	DSRCT
8355	CytolyticScore	ZNF675	-0.0296713745823717	0.855780892834858	DSRCT
8356	T.cells_CD8	ZNF676	0.395984802724665	0.0114273331164427	DSRCT
8357	CytolyticScore	ZNF676	0.399361631270073	0.0106829230230669	DSRCT
8358	T.cells_CD8	ZNF677	-0.274108818011257	0.0869705660794635	DSRCT
8359	CytolyticScore	ZNF677	-0.289014211913102	0.0704910654762947	DSRCT
8360	T.cells_CD8	ZNF678	-0.169606003752345	0.29543554773858	DSRCT
8361	CytolyticScore	ZNF678	-0.26497664263118	0.0984522390115963	DSRCT
8362	T.cells_CD8	ZNF679	-0.164776897111079	0.309600409650661	DSRCT
8363	CytolyticScore	ZNF679	-0.171996881681847	0.28857932945574	DSRCT
8364	T.cells_CD8	ZNF680	-0.00975609756097561	0.952356555504072	DSRCT
8365	CytolyticScore	ZNF680	-0.113427280049067	0.485875891601357	DSRCT
8366	T.cells_CD8	ZNF681	-0.0375234521575985	0.81818920189956	DSRCT
8367	CytolyticScore	ZNF681	-0.00826291444066048	0.959641932776584	DSRCT
8368	T.cells_CD8	ZNF682	-0.636022514071295	1.03121441326071e-05	DSRCT
8369	CytolyticScore	ZNF682	-0.586291338266864	7.02698009811265e-05	DSRCT
8370	T.cells_CD8	ZNF683	0.778595627044375	3.31958460719761e-09	DSRCT
8371	CytolyticScore	ZNF683	0.656751084198621	4.17747689196446e-06	DSRCT
8372	T.cells_CD8	ZNF684	0.0384615384615385	0.813723133576429	DSRCT
8373	CytolyticScore	ZNF684	0.105539952628436	0.516893713205938	DSRCT
8374	T.cells_CD8	ZNF687	-0.362476547842402	0.0215277834869372	DSRCT
8375	CytolyticScore	ZNF687	-0.238685551229079	0.138009426668347	DSRCT
8376	T.cells_CD8	ZNF689	-0.267917448405253	0.0946346943420946	DSRCT
8377	CytolyticScore	ZNF689	-0.0401878111432123	0.805519915085066	DSRCT
8378	T.cells_CD8	ZNF69	-0.170168855534709	0.293812137780127	DSRCT
8379	CytolyticScore	ZNF69	-0.229108082218313	0.155010521608343	DSRCT
8380	T.cells_CD8	ZNF691	-0.339587242026266	0.0320492588323926	DSRCT
8381	CytolyticScore	ZNF691	-0.194741869885566	0.228523923003604	DSRCT
8382	T.cells_CD8	ZNF692	-0.43827392120075	0.00467450610991449	DSRCT
8383	CytolyticScore	ZNF692	-0.293896843173492	0.0656637712941266	DSRCT
8384	T.cells_CD8	ZNF695	-0.566041275797373	0.000140752396450061	DSRCT
8385	CytolyticScore	ZNF695	-0.548544842753847	0.000247611693700911	DSRCT
8386	T.cells_CD8	ZNF696	-0.348217636022514	0.0276714935865614	DSRCT
8387	CytolyticScore	ZNF696	-0.269859273891571	0.092177058335942	DSRCT
8388	T.cells_CD8	ZNF697	-0.411819887429644	0.00828342243845404	DSRCT
8389	CytolyticScore	ZNF697	-0.404695014082348	0.00959154871385781	DSRCT
8390	T.cells_CD8	ZNF699	-0.0101313320825516	0.950526329629295	DSRCT
8391	CytolyticScore	ZNF699	-0.0739906429459143	0.650014660968742	DSRCT
8392	T.cells_CD8	ZNF7	-0.311819887429644	0.0501443711782437	DSRCT
8393	CytolyticScore	ZNF7	-0.262723120511	0.101456627679378	DSRCT
8394	T.cells_CD8	ZNF70	-0.152157598499062	0.348611049751318	DSRCT
8395	CytolyticScore	ZNF70	-0.216901504067338	0.178827434747086	DSRCT
8396	T.cells_CD8	ZNF701	0.163227016885553	0.314236314483804	DSRCT
8397	CytolyticScore	ZNF701	0.0805634157964397	0.621182429504955	DSRCT
8398	T.cells_CD8	ZNF702P	-0.121388367729831	0.455577645639345	DSRCT
8399	CytolyticScore	ZNF702P	0.162065799142954	0.317738235416302	DSRCT
8400	T.cells_CD8	ZNF705A	-0.0876995691770101	0.590500306788655	DSRCT
8401	CytolyticScore	ZNF705A	-0.0462406015037594	0.776924524868442	DSRCT
8402	T.cells_CD8	ZNF705D	0.0965682694620447	0.553333377454105	DSRCT
8403	CytolyticScore	ZNF705D	-0.0644393243357468	0.692815071520106	DSRCT
8404	T.cells_CD8	ZNF705E	0.0545966228893058	0.737927118946274	DSRCT
8405	CytolyticScore	ZNF705E	-0.0901408848072052	0.580159830900135	DSRCT
8406	T.cells_CD8	ZNF705G	0.0479951547528955	0.768687597342762	DSRCT
8407	CytolyticScore	ZNF705G	-0.137584638090211	0.397215002389952	DSRCT
8408	T.cells_CD8	ZNF707	-0.0549718574108818	0.73619019721964	DSRCT
8409	CytolyticScore	ZNF707	0.0595305426747584	0.715194143050327	DSRCT
8410	T.cells_CD8	ZNF708	0.0806754221388368	0.620695749738348	DSRCT
8411	CytolyticScore	ZNF708	-0.0428169202834225	0.793066086980052	DSRCT
8412	T.cells_CD8	ZNF709	-0.455909943714822	0.00311152826196759	DSRCT
8413	CytolyticScore	ZNF709	-0.459718512516747	0.00284166856031631	DSRCT
8414	T.cells_CD8	ZNF71	-0.568667917448405	0.000128952870609211	DSRCT
8415	CytolyticScore	ZNF71	-0.360939126248851	0.0221298401181085	DSRCT
8416	T.cells_CD8	ZNF710	0.0889305816135084	0.585276029327684	DSRCT
8417	CytolyticScore	ZNF710	0.118685498329487	0.46574808730269	DSRCT
8418	T.cells_CD8	ZNF711	-0.647091932457786	6.41856389682616e-06	DSRCT
8419	CytolyticScore	ZNF711	-0.495962659949644	0.0011358909161383	DSRCT
8420	T.cells_CD8	ZNF713	-0.0945590994371482	0.56165620732189	DSRCT
8421	CytolyticScore	ZNF713	-0.109859203358781	0.499786801658894	DSRCT
8422	T.cells_CD8	ZNF714	-0.279737335834897	0.0804287841262954	DSRCT
8423	CytolyticScore	ZNF714	-0.298967267943897	0.0609315439568996	DSRCT
8424	T.cells_CD8	ZNF716	0.052199889097309	0.749051337556156	DSRCT
8425	CytolyticScore	ZNF716	-0.172289180402551	0.287748238712528	DSRCT
8426	T.cells_CD8	ZNF717	0.0624765478424015	0.701733750796153	DSRCT
8427	CytolyticScore	ZNF717	-0.0602817167148185	0.711753730832732	DSRCT
8428	T.cells_CD8	ZNF718	0.0075046904315197	0.963342652996148	DSRCT
8429	CytolyticScore	ZNF718	-0.0875117756669951	0.591299088809585	DSRCT
8430	T.cells_CD8	ZNF721	0.0939962476547842	0.563998148071023	DSRCT
8431	CytolyticScore	ZNF721	-0.119436672369547	0.462909462687419	DSRCT
8432	T.cells_CD8	ZNF724P	-0.125328330206379	0.440969680214407	DSRCT
8433	CytolyticScore	ZNF724P	-0.169953126563585	0.29443367576082	DSRCT
8434	T.cells_CD8	ZNF726	-0.2906191369606	0.0688744531971415	DSRCT
8435	CytolyticScore	ZNF726	-0.130704282970448	0.421460030211805	DSRCT
8436	T.cells_CD8	ZNF727	-0.556235326019996	0.000193919567460954	DSRCT
8437	CytolyticScore	ZNF727	-0.399815598947142	0.0105860754932365	DSRCT
8438	T.cells_CD8	ZNF729	0.273975674963245	0.087130156454666	DSRCT
8439	CytolyticScore	ZNF729	0.15639232634527	0.335199134887414	DSRCT
8440	T.cells_CD8	ZNF730	-0.434333958724203	0.00510483325636635	DSRCT
8441	CytolyticScore	ZNF730	-0.43849784588505	0.00465102498255421	DSRCT
8442	T.cells_CD8	ZNF732	-0.181050656660413	0.26355619200314	DSRCT
8443	CytolyticScore	ZNF732	-0.112488312498992	0.489517044138137	DSRCT
8444	T.cells_CD8	ZNF736	-0.252157598499062	0.116485044723886	DSRCT
8445	CytolyticScore	ZNF736	-0.259530630840745	0.105832159101351	DSRCT
8446	T.cells_CD8	ZNF737	0.0140712945590994	0.931325846902057	DSRCT
8447	CytolyticScore	ZNF737	-0.0672300765853739	0.680204450128574	DSRCT
8448	T.cells_CD8	ZNF74	-0.578611632270169	9.19442485618482e-05	DSRCT
8449	CytolyticScore	ZNF74	-0.393802990501478	0.0119314375273998	DSRCT
8450	T.cells_CD8	ZNF740	-0.384052532833021	0.0144218361040149	DSRCT
8451	CytolyticScore	ZNF740	-0.237934377189019	0.13929073461882	DSRCT
8452	T.cells_CD8	ZNF746	0.00900562851782364	0.956017721734343	DSRCT
8453	CytolyticScore	ZNF746	0.0779343066562295	0.63265153621329	DSRCT
8454	T.cells_CD8	ZNF749	-0.576735459662289	9.80858364401094e-05	DSRCT
8455	CytolyticScore	ZNF749	-0.561314801434868	0.000164466570212962	DSRCT
8456	T.cells_CD8	ZNF75A	-0.525515947467167	0.00049744488102732	DSRCT
8457	CytolyticScore	ZNF75A	-0.578779597866264	9.14117791737112e-05	DSRCT
8458	T.cells_CD8	ZNF75D	0.370168855534709	0.0187171289103176	DSRCT
8459	CytolyticScore	ZNF75D	0.372957910889812	0.0177772956435129	DSRCT
8460	T.cells_CD8	ZNF76	-0.0945590994371482	0.56165620732189	DSRCT
8461	CytolyticScore	ZNF76	0.051079834724083	0.754267358210498	DSRCT
8462	T.cells_CD8	ZNF761	-0.377673545966229	0.016278556801919	DSRCT
8463	CytolyticScore	ZNF761	-0.34178418822732	0.030884175075653	DSRCT
8464	T.cells_CD8	ZNF763	0.452532833020638	0.00336930301214444	DSRCT
8465	CytolyticScore	ZNF763	0.26685457773133	0.0960010720877804	DSRCT
8466	T.cells_CD8	ZNF764	-0.197560975609756	0.221726009283184	DSRCT
8467	CytolyticScore	ZNF764	-0.135023533700793	0.406143913894515	DSRCT
8468	T.cells_CD8	ZNF765	-0.124577861163227	0.443732108810386	DSRCT
8469	CytolyticScore	ZNF765	-0.330328784116404	0.0373632524592054	DSRCT
8470	T.cells_CD8	ZNF766	-0.518574108818011	0.00060800958584406	DSRCT
8471	CytolyticScore	ZNF766	-0.469671568547542	0.00223087840425795	DSRCT
8472	T.cells_CD8	ZNF768	-0.41125703564728	0.00838086863500731	DSRCT
8473	CytolyticScore	ZNF768	-0.259906217860775	0.105310059570643	DSRCT
8474	T.cells_CD8	ZNF77	-0.516885553470919	0.000638018273070751	DSRCT
8475	CytolyticScore	ZNF77	-0.548169255733817	0.000250547191008366	DSRCT
8476	T.cells_CD8	ZNF770	-0.495121951219512	0.00116164516282247	DSRCT
8477	CytolyticScore	ZNF770	-0.510234966710785	0.000769477191938872	DSRCT
8478	T.cells_CD8	ZNF771	-0.397560975609756	0.0110745491819935	DSRCT
8479	CytolyticScore	ZNF771	-0.17201885517375	0.288516798461469	DSRCT
8480	T.cells_CD8	ZNF772	-0.391181988742964	0.0125619170629505	DSRCT
8481	CytolyticScore	ZNF772	-0.325446152856014	0.04044318748854	DSRCT
8482	T.cells_CD8	ZNF773	-0.343527204502814	0.0299848422258497	DSRCT
8483	CytolyticScore	ZNF773	-0.312488400664978	0.0496283666329311	DSRCT
8484	T.cells_CD8	ZNF774	-0.445590994371482	0.00395836782807102	DSRCT
8485	CytolyticScore	ZNF774	-0.459906306026762	0.0028289098850669	DSRCT
8486	T.cells_CD8	ZNF775	-0.249343339587242	0.120757670610191	DSRCT
8487	CytolyticScore	ZNF775	-0.152300536622174	0.348153081531815	DSRCT
8488	T.cells_CD8	ZNF776	-0.584615384615385	7.45589112689515e-05	DSRCT
8489	CytolyticScore	ZNF776	-0.563004943025003	0.000155601609632683	DSRCT
8490	T.cells_CD8	ZNF777	-0.374108818011257	0.0174012083472879	DSRCT
8491	CytolyticScore	ZNF777	-0.308544736954663	0.0527350617507223	DSRCT
8492	T.cells_CD8	ZNF778	-0.0673545966228893	0.679643744295463	DSRCT
8493	CytolyticScore	ZNF778	-0.192300554255371	0.234524815697769	DSRCT
8494	T.cells_CD8	ZNF780A	0.00863039399624766	0.957848643585945	DSRCT
8495	CytolyticScore	ZNF780A	0.0238497757719064	0.883860789835666	DSRCT
8496	T.cells_CD8	ZNF780B	-0.0983114446529081	0.546159754937658	DSRCT
8497	CytolyticScore	ZNF780B	-0.174460170803945	0.281624021763628	DSRCT
8498	T.cells_CD8	ZNF781	-0.35797373358349	0.0233308186705463	DSRCT
8499	CytolyticScore	ZNF781	-0.225352212018013	0.162078011008918	DSRCT
8500	T.cells_CD8	ZNF782	0.0313320825515947	0.847801124862294	DSRCT
8501	CytolyticScore	ZNF782	-0.148356872911859	0.360922905539149	DSRCT
8502	T.cells_CD8	ZNF784	-0.263039399624765	0.101030789014116	DSRCT
8503	CytolyticScore	ZNF784	-0.153990678212309	0.342765798262622	DSRCT
8504	T.cells_CD8	ZNF785	-0.664727954971857	2.89604352743389e-06	DSRCT
8505	CytolyticScore	ZNF785	-0.521878164331715	0.000552910852237076	DSRCT
8506	T.cells_CD8	ZNF786	-0.477673545966229	0.00182679274112552	DSRCT
8507	CytolyticScore	ZNF786	-0.376338194070082	0.016691730266988	DSRCT
8508	T.cells_CD8	ZNF787	-0.371106941838649	0.0183964720497487	DSRCT
8509	CytolyticScore	ZNF787	-0.17953059557435	0.267653661435353	DSRCT
8510	T.cells_CD8	ZNF788	-0.286116322701689	0.0734855849871798	DSRCT
8511	CytolyticScore	ZNF788	-0.239812312289169	0.136103843160187	DSRCT
8512	T.cells_CD8	ZNF789	-0.392870544090056	0.0121525790387893	DSRCT
8513	CytolyticScore	ZNF789	-0.552676299974177	0.000217303576138139	DSRCT
8514	T.cells_CD8	ZNF79	0.0463414634146341	0.776450356234347	DSRCT
8515	CytolyticScore	ZNF79	0.0405633981632424	0.803737817847	DSRCT
8516	T.cells_CD8	ZNF790	-0.100187617260788	0.538488606370602	DSRCT
8517	CytolyticScore	ZNF790	-0.191924967235341	0.235457449446469	DSRCT
8518	T.cells_CD8	ZNF791	0.185178236397749	0.252640380238028	DSRCT
8519	CytolyticScore	ZNF791	-0.0595305426747584	0.715194143050327	DSRCT
8520	T.cells_CD8	ZNF792	0.328705440900563	0.0383652363087319	DSRCT
8521	CytolyticScore	ZNF792	0.394178577521508	0.0118433345674593	DSRCT
8522	T.cells_CD8	ZNF793	-0.65609756097561	4.30271609563881e-06	DSRCT
8523	CytolyticScore	ZNF793	-0.586854718796909	6.88790741101286e-05	DSRCT
8524	T.cells_CD8	ZNF799	0.0476547842401501	0.770283573585281	DSRCT
8525	CytolyticScore	ZNF799	-0.0967136576577306	0.552733377022954	DSRCT
8526	T.cells_CD8	ZNF8	-0.15422138836773	0.342034404601115	DSRCT
8527	CytolyticScore	ZNF8	-0.236995409638944	0.140904704185271	DSRCT
8528	T.cells_CD8	ZNF80	0.674539036159007	1.8175372380469e-06	DSRCT
8529	CytolyticScore	ZNF80	0.716920313347166	1.95205091202411e-07	DSRCT
8530	T.cells_CD8	ZNF800	0.309005628517824	0.0523641309759002	DSRCT
8531	CytolyticScore	ZNF800	0.0508920412140679	0.755142961732019	DSRCT
8532	T.cells_CD8	ZNF805	0.196622889305816	0.223972465037119	DSRCT
8533	CytolyticScore	ZNF805	-0.0122065781509757	0.940408984616385	DSRCT
8534	T.cells_CD8	ZNF806	0.0657144553716189	0.687042726078238	DSRCT
8535	CytolyticScore	ZNF806	-0.16473854960639	0.309714586304309	DSRCT
8536	T.cells_CD8	ZNF808	0.339399624765478	0.0321504090874507	DSRCT
8537	CytolyticScore	ZNF808	0.0636619998950887	0.696342357160753	DSRCT
8538	T.cells_CD8	ZNF81	0.102626641651032	0.528594332338053	DSRCT
8539	CytolyticScore	ZNF81	-0.0903286783172202	0.579367796449363	DSRCT
8540	T.cells_CD8	ZNF812	0.292351041105023	0.0671628839174749	DSRCT
8541	CytolyticScore	ZNF812	0.332832352356206	0.0358599499411636	DSRCT
8542	T.cells_CD8	ZNF813	-0.223076923076923	0.16647139663082	DSRCT
8543	CytolyticScore	ZNF813	-0.333145686766629	0.0356753399039555	DSRCT
8544	T.cells_CD8	ZNF814	-0.0120075046904315	0.941379142420527	DSRCT
8545	CytolyticScore	ZNF814	-0.193990695845506	0.230359060976443	DSRCT
8546	T.cells_CD8	ZNF823	-0.25609756097561	0.110696165989395	DSRCT
8547	CytolyticScore	ZNF823	-0.338591698557065	0.0325889912471207	DSRCT
8548	T.cells_CD8	ZNF827	-0.411444652908068	0.00834827782349601	DSRCT
8549	CytolyticScore	ZNF827	-0.378967303210292	0.0158865117493221	DSRCT
8550	T.cells_CD8	ZNF829	-0.418386491557223	0.00721649570849414	DSRCT
8551	CytolyticScore	ZNF829	-0.421596429983699	0.00673953231506474	DSRCT
8552	T.cells_CD8	ZNF83	-0.347467166979362	0.0280313750086925	DSRCT
8553	CytolyticScore	ZNF83	-0.344976677897575	0.0292535194005881	DSRCT
8554	T.cells_CD8	ZNF835	-0.291181988742964	0.0683144786692718	DSRCT
8555	CytolyticScore	ZNF835	-0.131079869990478	0.42011542993673	DSRCT
8556	T.cells_CD8	ZNF836	-0.11031894934334	0.497983071963255	DSRCT
8557	CytolyticScore	ZNF836	-0.185727781404846	0.251210212208498	DSRCT
8558	T.cells_CD8	ZNF837	-0.256472795497186	0.110156429200062	DSRCT
8559	CytolyticScore	ZNF837	-0.271361621971691	0.0903096318480432	DSRCT
8560	T.cells_CD8	ZNF84	-0.604502814258912	3.61214840847168e-05	DSRCT
8561	CytolyticScore	ZNF84	-0.535211503542781	0.000373105488134184	DSRCT
8562	T.cells_CD8	ZNF840	0.0757892541472646	0.642072406549687	DSRCT
8563	CytolyticScore	ZNF840	0.104523090203087	0.52096301663431	DSRCT
8564	T.cells_CD8	ZNF841	0.0527204502814259	0.746630848084952	DSRCT
8565	CytolyticScore	ZNF841	-0.110985964418871	0.495372083746752	DSRCT
8566	T.cells_CD8	ZNF844	-0.300562851782364	0.0594998362932837	DSRCT
8567	CytolyticScore	ZNF844	-0.34704240650774	0.0282367754303845	DSRCT
8568	T.cells_CD8	ZNF845	-0.0133208255159475	0.934980455600126	DSRCT
8569	CytolyticScore	ZNF845	-0.105539952628436	0.516893713205938	DSRCT
8570	T.cells_CD8	ZNF846	0.0570356472795497	0.726660455979958	DSRCT
8571	CytolyticScore	ZNF846	-0.0741784364559293	0.64918360175321	DSRCT
8572	T.cells_CD8	ZNF85	-0.200750469043152	0.214204146824776	DSRCT
8573	CytolyticScore	ZNF85	-0.115493008659232	0.477915132519591	DSRCT
8574	T.cells_CD8	ZNF853	-0.399812382739212	0.0105867589808666	DSRCT
8575	CytolyticScore	ZNF853	-0.275868666212051	0.0848823574239033	DSRCT
8576	T.cells_CD8	ZNF860	0.0159474671669794	0.922195564470875	DSRCT
